userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	size
1	2018	GATA4	0.00234256667086996	0.173737467324312	2	3669	3770	3390	3770	3610	4	6379	2216	GATA4 iPSC-derived cardiomyocytes GATA4	iPSC-derived cardiomyocytes	NULL	GATA4	G296S mutant	GTRD	EXP037720_iPSC-derived-cardiomyocytes_GATA4_MACS_GATA4_MA0482.2.damo.pwm.bed	10774
1	2020	GATA4	0.00234256667086996	0.173737467324312	2	3669	3770	3390	3770	3610	4	6379	2216	GATA4 iPSC-derived cardiomyocytes GATA4	iPSC-derived cardiomyocytes	NULL	GATA4	G296S mutant	GTRD	EXP037724_iPSC-derived-cardiomyocytes_GATA4_MACS_GATA4_MA0482.2.damo.pwm.bed	11181
1	2903	MYC	0.00234256667086996	0.173737467324312	2	3669	3770	3390	3770	3610	4	6379	2216	MYC G401 (rhabdoid tumor of the kidney) MYC	G401 (rhabdoid tumor of the kidney)	BTO:0002586	MYC	Passage: ten-thirty; Genotype: EGFP transfection;	GTRD	EXP057894_G401--rhabdoid-tumor-of-the-kidney-_MYC_MACS_MYC_MA0059.1.damo.pwm.bed	9215
1	2904	MYC	0.00234256667086996	0.173737467324312	2	3669	3770	3390	3770	3610	4	6379	2216	MYC G401 (rhabdoid tumor of the kidney) MYC	G401 (rhabdoid tumor of the kidney)	BTO:0002586	MYC	Passage: ten-thirty; Genotype: EGFP transfection;	GTRD	EXP057894_G401--rhabdoid-tumor-of-the-kidney-_MYC_MACS_MYC_MA0147.3.damo.pwm.bed	8713
1	2924	MYC	0.00234256667086996	0.173737467324312	2	3669	3770	3390	3770	3610	4	6379	2216	MYC LS174T (colon adenocarcinoma) MYC	LS174T (colon adenocarcinoma)	BTO:0001553	MYC	BI8622	GEO	GSE59223_myc_ls174t-bi8622_MACS_MYC_MA0147.3.damo.pwm.bed	2913
1	1765	FOXA1	0.00231309685983443	0.631670068737064	86	3677	2931	534	3677	2380	47	6295	2173	FOXA1 LNCaP C4-2B (prostate carcinoma) FOXA1	LNCaP C4-2B (prostate carcinoma)	BTO:0004959	FOXA1	DHT	GEO	GSE40050_foxa1_c42b-dht_MACS_FOXA1_MA0148.4.damo.pwm.bed	17925
1	1891	GABPA	0.00228552189324438	0.303687150635724	7	3678	3705	2768	3705	3380	8	6374	2212	GABPA HepG2 (hepatoblastoma) GABPA	HepG2 (hepatoblastoma)	BTO:0000599	GABPA		GEO	GSE72082_GABPA_hepg2_MACS_GABPA_MA0062.3.damo.pwm.bed	13578
1	2893	MYC	0.00228552189324438	0.303687150635724	7	3678	3705	2768	3705	3380	8	6374	2212	MYC MCF10A (breast epithelial cells) MYC	MCF10A (breast epithelial cells)	BTO:0001939	MYC	Characteristic: pBABE-hygro-MYC, pMN-IRES-GFP-PI3KH1047R, pLKO-tetON-puro-shG9a 4;	GTRD	EXP047492_MCF10A--breast-epithelial-cells-_MYC_MACS_MYC_MA0059.1.damo.pwm.bed	10984
1	2238	JUN	0.00228298143418604	0.511716087254854	34	3680	3335	1349	3680	2790	23	6347	2197	JUN K562 (myelogenous leukemia) JUN	K562 (myelogenous leukemia)	NULL	JUN	NULL	GTRD	EXP000309_K562--myelogenous-leukemia-_JUN_MACS_JUN_MA1128.1.damo.pwm.bed	25910
1	2239	JUN	0.00228298143418604	0.511716087254854	34	3680	3335	1349	3680	2790	23	6347	2197	JUN K562 (myelogenous leukemia) JUN	K562 (myelogenous leukemia)	NULL	JUN	NULL	GTRD	EXP000309_K562--myelogenous-leukemia-_JUN_MACS_JUN_MA1130.1.damo.pwm.bed	26050
1	2235	JUN	0.00227120961099187	0.519164571354866	36	3682	3330	1288	3682	2770	24	6345	2196	JUN K562 (myelogenous leukemia) JUN	K562 (myelogenous leukemia)	NULL	JUN	NULL	GTRD	EXP000309_K562--myelogenous-leukemia-_JUN_MACS_JUN_MA0488.1.damo.pwm.bed	32648
1	3664	SPI1	0.00224606574721263	0.484841341672074	28	3683	3383	1531	3683	2870	20	6353	2200	SPI1 THP-1 (acute monocytic leukemia) SPI1	THP-1 (acute monocytic leukemia)	BTO:0001370	SPI1	Treatment: 250nM OG86 for 24 hr in RPMI with 10% fetal bovine serum	GTRD	EXP048338_THP-1--acute-monocytic-leukemia-_SPI1_MACS_SPI1_MA0080.5.damo.pwm.bed	70105
1	2286	JUN	0.00222176118572713	0.532380713876164	40	3684	3249	1189	3684	2710	26	6341	2194	JUN HAEC (human aortic endothelial cells) JUN	HAEC (human aortic endothelial cells)	NULL	JUN	IL1b, 4h	GTRD	EXP038043_HAEC--human-aortic-endothelial-cells-_JUN_MACS_JUN_MA0462.2.damo.pwm.bed	38984
1	2291	JUN	0.00222176118572713	0.532380713876164	40	3684	3249	1189	3684	2710	26	6341	2194	JUN HAEC (human aortic endothelial cells) JUN	HAEC (human aortic endothelial cells)	NULL	JUN	IL1b, 4h	GTRD	EXP038043_HAEC--human-aortic-endothelial-cells-_JUN_MACS_JUN_MA1130.1.damo.pwm.bed	39052
1	1773	FOXA1	0.00221854353534331	0.34693541803589	10	3686	3689	2487	3689	3290	10	6371	2210	FOXA1 DU145 (prostate carcinoma) FOXA1	DU145 (prostate carcinoma)	BTO:0001332	FOXA1		GEO	GSE47987_foxa1_du145_MACS_FOXA1_MA0148.4.damo.pwm.bed	3432
1	2532	JUNB	0.00221854353534331	0.34693541803589	10	3686	3689	2487	3689	3290	10	6371	2210	JUNB A549 (lung carcinoma) JUNB	A549 (lung carcinoma)	BTO:0000018	JUNB	100nM dexamethasone (CHEBI:41879) for 7 hour	GTRD	EXP039831_A549--lung-carcinoma-_JUNB_MACS_JUNB_MA1137.1.damo.pwm.bed	9407
1	2437	JUN	0.00220280868718542	0.473975840269853	26	3688	3397	1602	3688	2900	19	6355	2201	JUN definitive endoderm from HUES8 JUN	definitive endoderm from HUES8	NULL	JUN	Genotype: SOX17-GFP knockout; Treatment: DMSO;	GTRD	EXP057919_definitive-endoderm-from-HUES8_JUN_MACS_JUN_MA0488.1.damo.pwm.bed	28594
1	1621	FOSL2	0.00218120852103108	0.208430355477393	3	3689	3741	3252	3741	3560	5	6378	2215	FOSL2 A549 (lung carcinoma) FOSL2	A549 (lung carcinoma)	BTO:0000018	FOSL2	100nM dexamethasone (CHEBI:41879) for 2 hour	GTRD	EXP040181_A549--lung-carcinoma-_FOSL2_MACS_FOSL2_MA1130.1.damo.pwm.bed	3665
1	1622	FOSL2	0.00218120852103108	0.208430355477393	3	3689	3741	3252	3741	3560	5	6378	2215	FOSL2 A549 (lung carcinoma) FOSL2	A549 (lung carcinoma)	BTO:0000018	FOSL2	100nM dexamethasone (CHEBI:41879) for 2 hour	GTRD	EXP040181_A549--lung-carcinoma-_FOSL2_MACS_FOSL2_MA1138.1.damo.pwm.bed	3683
1	1623	FOSL2	0.00218120852103108	0.208430355477393	3	3689	3741	3252	3741	3560	5	6378	2215	FOSL2 A549 (lung carcinoma) FOSL2	A549 (lung carcinoma)	BTO:0000018	FOSL2	100nM dexamethasone (CHEBI:41879) for 2 hour	GTRD	EXP040181_A549--lung-carcinoma-_FOSL2_MACS_FOSL2_MA1144.1.damo.pwm.bed	3627
1	2231	JUN	0.00218120852103108	0.208430355477393	3	3689	3741	3252	3741	3560	5	6378	2215	JUN MCF7 (Invasive ductal breast carcinoma) JUN	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	JUN		ENCODE	ENCSR176EXN_MCF-7_JUN_MACS_JUN_MA0489.1.damo.pwm.bed	2304
1	2398	JUN	0.00218120852103108	0.208430355477393	3	3689	3741	3252	3741	3560	5	6378	2215	JUN HUVEC-C (HUVEC, umbilical vein endothelial cells) JUN	HUVEC-C (HUVEC, umbilical vein endothelial cells)	BTO:0001949	JUN	Treatment: agent VEGF, timepoint 4 Passage: P3-6	GTRD	EXP048211_HUVEC-C--HUVEC--umbilical-vein-endothelial-cells-_JUN_MACS_JUN_MA0488.1.damo.pwm.bed	8158
1	2435	JUN	0.00214013864653828	0.461891698958293	24	3694	3440	1691	3694	2940	18	6357	2202	JUN definitive endoderm from HUES8 JUN	definitive endoderm from HUES8	NULL	JUN	Genotype: SOX17-GFP knockout; Treatment: DMSO;	GTRD	EXP057919_definitive-endoderm-from-HUES8_JUN_MACS_JUN_MA0099.3.damo.pwm.bed	22464
1	3104	NR3C1	0.00210215044972226	0.548659924394688	46	3695	3220	1028	3695	2650	29	6335	2191	NR3C1 BEAS-2B (bronchial epithelium) NR3C1	BEAS-2B (bronchial epithelium)	NULL	NR3C1	dexamethasone + TNF	GTRD	EXP036258_BEAS-2B--bronchial-epithelium-_NR3C1_MACS_NR3C1_MA0113.3.damo.pwm.bed	26852
1	3154	NR3C1	0.00205425006486953	0.55334963053953	48	3696	3208	982	3696	2630	30	6333	2190	NR3C1 U2OS (osteosarcoma) NR3C1	U2OS (osteosarcoma)	BTO:0001938	NR3C1	SHHIC5	GEO	GSE65847_nr3c1_u2os-shhic5_MACS_NR3C1_MA0113.3.damo.pwm.bed	50363
1	3135	NR3C1	0.00194617121356117	0.433153175780147	20	3697	3492	1901	3697	3030	16	6361	2204	NR3C1 MCF10A (breast epithelial cells) NR3C1	MCF10A (breast epithelial cells)	BTO:0001939	NR3C1	Treatment: EGF + DEX 60 min;	GTRD	EXP047633_MCF10A--breast-epithelial-cells-_NR3C1_MACS_NR3C1_MA0113.3.damo.pwm.bed	4295
1	1459	ETS1	0.00192793614571338	0.115876583860776	1	3698	3784	3585	3784	3690	3	6380	2217	ETS1 HUVEC-C (HUVEC, umbilical vein endothelial cells) ETS1	HUVEC-C (HUVEC, umbilical vein endothelial cells)	BTO:0001949	ETS1		GTRD	EXP038274_HUVEC-C--HUVEC--umbilical-vein-endothelial-cells-_ETS1_MACS_ETS1_MA0098.3.damo.pwm.bed	12009
1	1460	ETS1	0.00192793614571338	0.115876583860776	1	3698	3784	3585	3784	3690	3	6380	2217	ETS1 HUVEC-C (HUVEC, umbilical vein endothelial cells) ETS1	HUVEC-C (HUVEC, umbilical vein endothelial cells)	BTO:0001949	ETS1	VEGF stimulation for 1hour	GTRD	EXP038275_HUVEC-C--HUVEC--umbilical-vein-endothelial-cells-_ETS1_MACS_ETS1_MA0098.3.damo.pwm.bed	14192
1	1466	ETS1	0.00192793614571338	0.115876583860776	1	3698	3784	3585	3784	3690	3	6380	2217	ETS1 HUVEC-C (HUVEC, umbilical vein endothelial cells) ETS1	HUVEC-C (HUVEC, umbilical vein endothelial cells)	BTO:0001949	ETS1	Treatment: agent VEGF, timepoint 1 Passage: P3-6	GTRD	EXP048198_HUVEC-C--HUVEC--umbilical-vein-endothelial-cells-_ETS1_MACS_ETS1_MA0098.3.damo.pwm.bed	14280
1	1489	FLI1	0.00192793614571338	0.115876583860776	1	3698	3784	3585	3784	3690	3	6380	2217	FLI1 CD34+ hematopoietic stem cells FLI1	CD34+ hematopoietic stem cells	NULL	FLI1		GTRD	EXP031972_CD34--hematopoietic-stem-cells_FLI1_MACS_FLI1_MA0475.2.damo.pwm.bed	20204
1	1849	FOXJ2	0.00192793614571338	0.115876583860776	1	3698	3784	3585	3784	3690	3	6380	2217	FOXJ2 K562 (myelogenous leukemia) FOXJ2	K562 (myelogenous leukemia)	NULL	FOXJ2	NA	ENCODE	ENCSR847LBF_K562_FOXJ2_MACS_FOXJ2_MA0614.1.damo.pwm.bed	1009
1	2042	GATA6	0.00192793614571338	0.115876583860776	1	3698	3784	3585	3784	3690	3	6380	2217	GATA6 KATOIII (signet ring cell gastric adenocarcinoma) GATA6	KATOIII (signet ring cell gastric adenocarcinoma)	NULL	GATA6		GEO	GSE51705_gata6_katoiii_MACS_GATA6_MA1104.2.damo.pwm.bed	1990
1	2113	HNF1A	0.00192793614571338	0.115876583860776	1	3698	3784	3585	3784	3690	3	6380	2217	HNF1A HepG2 (hepatoblastoma) HNF1A	HepG2 (hepatoblastoma)	BTO:0000599	HNF1A		GTRD	EXP039789_HepG2--hepatoblastoma-_HNF1A_MACS_HNF1A_MA0046.2.damo.pwm.bed	8142
1	3287	PPARG	0.00192793614571338	0.115876583860776	1	3698	3784	3585	3784	3690	3	6380	2217	PPARG subcutaneous white adipose tissue PPARG	subcutaneous white adipose tissue	NULL	PPARG		GTRD	EXP034422_subcutaneous-white-adipose-tissue_PPARG_MACS_PPARG_MA0066.1.damo.pwm.bed	8823
1	3565	SMAD3	0.00192793614571338	0.115876583860776	1	3698	3784	3585	3784	3690	3	6380	2217	SMAD3 HMLE-Twist-ER (breast cancer) SMAD3	HMLE-Twist-ER (breast cancer)	NULL	SMAD3	Treatment: no CellType: Immortalized human mammary epithelial cells	GTRD	EXP047889_HMLE-Twist-ER--breast-cancer-_SMAD3_MACS_SMAD3_MA1622.1.damo.pwm.bed	2374
1	4129	YY1	0.00192793614571338	0.115876583860776	1	3698	3784	3585	3784	3690	3	6380	2217	YY1 K562 (myelogenous leukemia) YY1	K562 (myelogenous leukemia)	NULL	YY1		ENCODE	ENCSR000EWF_K562_YY1_MACS_YY1_MA0095.2.damo.pwm.bed	6122
1	382	CEBPB	0.00189831348936379	0.593459118937602	67	3708	3073	710	3708	2500	39	6314	2181	CEBPB A549 (lung carcinoma) CEBPB	A549 (lung carcinoma)	BTO:0000018	CEBPB	100nM dexamethasone (CHEBI:41879) for 6 hour	GTRD	EXP040190_A549--lung-carcinoma-_CEBPB_MACS_CEBPB_MA0466.2.damo.pwm.bed	36053
1	3158	NR3C1	0.0018474611378915	0.231512397124899	4	3709	3738	3105	3738	3520	6	6377	2214	NR3C1 hMSC NR3C1	hMSC	NA	NR3C1	DMI	GEO	GSE68864_nr3c1_hmsc-dmi_MACS_NR3C1_MA0113.3.damo.pwm.bed	4529
1	409	CEBPG	0.00182827460059592	0.595810130343381	69	3710	3056	687	3710	2480	40	6312	2180	CEBPG HepG2 (hepatoblastoma) CEBPG	HepG2 (hepatoblastoma)	BTO:0000599	CEBPG	NA	GTRD	EXP039427_HepG2--hepatoblastoma-_CEBPG_MACS_CEBPG_MA0838.1.damo.pwm.bed	52750
1	1582	FOSL2	0.00180979878379059	0.415889284602538	18	3711	3518	1996	3711	3080	15	6363	2205	FOSL2 A549 (lung carcinoma) FOSL2	A549 (lung carcinoma)	BTO:0000018	FOSL2	100nM dexamethasone (CHEBI:41879) for 3 hour	GTRD	EXP039502_A549--lung-carcinoma-_FOSL2_MACS_FOSL2_MA1138.1.damo.pwm.bed	14829
1	1583	FOSL2	0.00180979878379059	0.415889284602538	18	3711	3518	1996	3711	3080	15	6363	2205	FOSL2 A549 (lung carcinoma) FOSL2	A549 (lung carcinoma)	BTO:0000018	FOSL2	100nM dexamethasone (CHEBI:41879) for 3 hour	GTRD	EXP039502_A549--lung-carcinoma-_FOSL2_MACS_FOSL2_MA1144.1.damo.pwm.bed	14608
1	1585	FOSL2	0.00180979878379059	0.415889284602538	18	3711	3518	1996	3711	3080	15	6363	2205	FOSL2 A549 (lung carcinoma) FOSL2	A549 (lung carcinoma)	BTO:0000018	FOSL2	100nM dexamethasone (CHEBI:41879) for 5 hour	GTRD	EXP039554_A549--lung-carcinoma-_FOSL2_MACS_FOSL2_MA1130.1.damo.pwm.bed	13660
1	2487	JUNB	0.00180979878379059	0.415889284602538	18	3711	3518	1996	3711	3080	15	6363	2205	JUNB A549 (lung carcinoma) JUNB	A549 (lung carcinoma)	BTO:0000018	JUNB	100nM dexamethasone (CHEBI:41879) for 30 minute	GTRD	EXP039331_A549--lung-carcinoma-_JUNB_MACS_JUNB_MA1132.1.damo.pwm.bed	12608
1	3810	TCF7L2	0.00180979878379059	0.415889284602538	18	3711	3518	1996	3711	3080	15	6363	2205	TCF7L2 HeLa S3 (cervical adenocarcinoma) TCF7L2	HeLa S3 (cervical adenocarcinoma)	BTO:0000568	TCF7L2		ENCODE	ENCSR000EVE_HeLa-S3_TCF7L2_MACS_TCF7L2_MA0523.1.damo.pwm.bed	11884
1	316	CEBPA	0.00179552133017036	0.613698021046485	80	3716	2985	585	3716	2430	45	6301	2175	CEBPA HepG2 (hepatoblastoma) CEBPA	HepG2 (hepatoblastoma)	BTO:0000599	CEBPA	none	GTRD	EXP030935_HepG2--hepatoblastoma-_CEBPA_MACS_CEBPA_MA0102.4.damo.pwm.bed	53520
1	2237	JUN	0.00174400857188399	0.504671341419055	35	3717	3347	1318	3717	2790	24	6346	2196	JUN K562 (myelogenous leukemia) JUN	K562 (myelogenous leukemia)	NULL	JUN	NULL	GTRD	EXP000309_K562--myelogenous-leukemia-_JUN_MACS_JUN_MA1127.1.damo.pwm.bed	32543
1	2037	GATA6	0.00174053435019795	0.512093635501688	37	3718	3333	1264	3718	2770	25	6344	2195	GATA6 definitive endoderm from HUES8 GATA6	definitive endoderm from HUES8	NULL	GATA6	Genotype: SOX17-GFP knockout;	GTRD	EXP057930_definitive-endoderm-from-HUES8_GATA6_MACS_GATA6_MA1104.2.damo.pwm.bed	98417
1	3120	NR3C1	0.00174053435019795	0.512093635501688	37	3718	3333	1264	3718	2770	25	6344	2195	NR3C1 A549 (lung carcinoma) NR3C1	A549 (lung carcinoma)	BTO:0000018	NR3C1	100nM dexamethasone (CHEBI:41879) for 25 minute	GTRD	EXP040271_A549--lung-carcinoma-_NR3C1_MACS_NR3C1_MA0113.3.damo.pwm.bed	22096
1	2236	JUN	0.00172977085091821	0.518937293431945	39	3720	3331	1206	3720	2750	26	6342	2194	JUN K562 (myelogenous leukemia) JUN	K562 (myelogenous leukemia)	NULL	JUN	NULL	GTRD	EXP000309_K562--myelogenous-leukemia-_JUN_MACS_JUN_MA0489.1.damo.pwm.bed	39729
1	2035	GATA6	0.00172372174723277	0.308462403188957	8	3721	3702	2675	3721	3370	9	6373	2211	GATA6 definitive endoderm from HUES8 GATA6	definitive endoderm from HUES8	NULL	GATA6	Genotype: SOX17-GFP knockout; Treatment: DMSO;	GTRD	EXP057920_definitive-endoderm-from-HUES8_GATA6_MACS_GATA6_MA1104.2.damo.pwm.bed	38824
1	3113	NR3C1	0.00172372174723277	0.308462403188957	8	3721	3702	2675	3721	3370	9	6373	2211	NR3C1 A549 (lung carcinoma) NR3C1	A549 (lung carcinoma)	BTO:0000018	NR3C1	100nM dexamethasone (CHEBI:41879) for 4 hour	GTRD	EXP039722_A549--lung-carcinoma-_NR3C1_MACS_NR3C1_MA0113.3.damo.pwm.bed	3113
1	3118	NR3C1	0.00171278276284704	0.525327664592676	41	3723	3265	1155	3723	2710	27	6340	2193	NR3C1 A549 (lung carcinoma) NR3C1	A549 (lung carcinoma)	BTO:0000018	NR3C1	100nM dexamethasone (CHEBI:41879) for 20 minute	GTRD	EXP040221_A549--lung-carcinoma-_NR3C1_MACS_NR3C1_MA0113.3.damo.pwm.bed	21901
1	352	CEBPB	0.00169825149194431	0.4781056562141	29	3724	3388	1504	3724	2870	21	6352	2199	CEBPB HCT-116 (colon carcinoma) CEBPB	HCT-116 (colon carcinoma)	BTO:0001109	CEBPB		ENCODE	ENCSR000BSD_HCT116_CEBPB_MACS_CEBPB_MA0466.2.damo.pwm.bed	15464
1	3546	RXRA	0.00169052134057889	0.531197801244632	43	3725	3253	1101	3725	2690	28	6338	2192	RXRA liver RXRA	liver	BTO:0000759	RXRA		GTRD	EXP045021_liver_RXRA_MACS_RXRA_MA0512.2.damo.pwm.bed	50608
1	2611	JUND	0.00165954044852596	0.46745910099847	27	3726	3402	1564	3726	2900	20	6354	2200	JUND liver JUND	liver	BTO:0000759	JUND		GTRD	EXP039345_liver_JUND_MACS_JUND_MA0492.1.damo.pwm.bed	19074
1	2076	HAND2	0.00164697724651522	0.346832888813993	11	3727	3691	2426	3727	3280	11	6370	2209	HAND2 BE2C HAND2	BE2C	NULL	HAND2	Treatment: untreated	GTRD	EXP049480_BE2C_HAND2_MACS_HAND2_MA1638.1.damo.pwm.bed	39403
1	2564	JUNB	0.00164697724651522	0.346832888813993	11	3727	3691	2426	3727	3280	11	6370	2209	JUNB A549 (lung carcinoma) JUNB	A549 (lung carcinoma)	BTO:0000018	JUNB	100nM dexamethasone (CHEBI:41879) for 3 hour	GTRD	EXP040136_A549--lung-carcinoma-_JUNB_MACS_JUNB_MA1132.1.damo.pwm.bed	9304
1	2690	MAX	0.00164697724651522	0.346832888813993	11	3727	3691	2426	3727	3280	11	6370	2209	MAX A549 (lung carcinoma) MAX	A549 (lung carcinoma)	BTO:0000018	MAX		ENCODE	ENCSR000BTJ_A549_MAX_MACS_MAX_MA0058.3.damo.pwm.bed	23200
1	12	AR	0.00156435810663987	0.604100458040314	77	3730	3033	609	3730	2460	44	6304	2176	AR LNCaP (prostate carcinoma) AR	LNCaP (prostate carcinoma)	BTO:0001321	AR	R1881	GTRD	EXP000731_LNCaP--prostate-carcinoma-_AR_MACS_AR_MA0007.3.damo.pwm.bed	37939
1	3088	NR3C1	0.00156424818431893	0.550947547371076	51	3731	3210	932	3731	2620	32	6330	2188	NR3C1 A549 (lung carcinoma) NR3C1	A549 (lung carcinoma)	BTO:0000018	NR3C1	1 h with 100 nM Dexamethasone (Myers)	ENCODE	ENCSR000BJR_A549_NR3C1_MACS_NR3C1_MA0113.3.damo.pwm.bed	44340
1	1864	FOXP1	0.00156351319781292	0.584510491649487	66	3732	3092	727	3732	2520	39	6315	2181	FOXP1 HepG2 (hepatoblastoma) FOXP1	HepG2 (hepatoblastoma)	BTO:0000599	FOXP1	NA	GTRD	EXP045046_HepG2--hepatoblastoma-_FOXP1_MACS_FOXP1_MA0481.3.damo.pwm.bed	37646
1	2436	JUN	0.00153748461841953	0.442582966598623	23	3733	3458	1739	3733	2980	18	6358	2202	JUN definitive endoderm from HUES8 JUN	definitive endoderm from HUES8	NULL	JUN	Genotype: SOX17-GFP knockout; Treatment: DMSO;	GTRD	EXP057919_definitive-endoderm-from-HUES8_JUN_MACS_JUN_MA0462.2.damo.pwm.bed	21661
1	315	CEBPA	0.00150278760188509	0.605931713767499	79	3734	3031	599	3734	2450	45	6302	2175	CEBPA HepG2 (hepatoblastoma) CEBPA	HepG2 (hepatoblastoma)	BTO:0000599	CEBPA	none	GTRD	EXP030935_HepG2--hepatoblastoma-_CEBPA_MACS_CEBPA_MA0019.1.damo.pwm.bed	55309
1	4123	YY1	0.0014962510969799	0.247970188505778	5	3735	3728	2973	3735	3480	7	6376	2213	YY1 HepG2 (hepatoblastoma) YY1	HepG2 (hepatoblastoma)	BTO:0000599	YY1		ENCODE	ENCSR000BNT_HepG2_YY1_MACS_YY1_MA0095.2.damo.pwm.bed	22789
1	2492	JUNB	0.00145095023545423	0.427931732186393	21	3736	3494	1852	3736	3030	17	6360	2203	JUNB A549 (lung carcinoma) JUNB	A549 (lung carcinoma)	BTO:0000018	JUNB	100nM dexamethasone (CHEBI:41879) for 30 minute	GTRD	EXP039331_A549--lung-carcinoma-_JUNB_MACS_JUNB_MA1140.2.damo.pwm.bed	13231
1	2343	JUN	0.00144895216059035	0.373345649920851	14	3737	3552	2252	3737	3180	13	6367	2207	JUN A549 (lung carcinoma) JUN	A549 (lung carcinoma)	BTO:0000018	JUN		GTRD	EXP040265_A549--lung-carcinoma-_JUN_MACS_JUN_MA1128.1.damo.pwm.bed	19783
1	2566	JUNB	0.00144895216059035	0.373345649920851	14	3737	3552	2252	3737	3180	13	6367	2207	JUNB A549 (lung carcinoma) JUNB	A549 (lung carcinoma)	BTO:0000018	JUNB	100nM dexamethasone (CHEBI:41879) for 3 hour	GTRD	EXP040136_A549--lung-carcinoma-_JUNB_MACS_JUNB_MA1135.1.damo.pwm.bed	9982
1	306	CEBPA	0.00140579822301425	0.566220532244121	59	3739	3163	805	3739	2570	36	6322	2184	CEBPA HepG2 (hepatoblastoma) CEBPA	HepG2 (hepatoblastoma)	BTO:0000599	CEBPA		Array Express	ERP000209_cebpa_hepg2_MACS_CEBPA_MA0102.4.damo.pwm.bed	37742
1	2486	JUNB	0.0013455416450658	0.411436139444226	19	3740	3523	1956	3740	3070	16	6362	2204	JUNB A549 (lung carcinoma) JUNB	A549 (lung carcinoma)	BTO:0000018	JUNB	100nM dexamethasone (CHEBI:41879) for 30 minute	GTRD	EXP039331_A549--lung-carcinoma-_JUNB_MACS_JUNB_MA0490.2.damo.pwm.bed	12820
1	3648	SPI1	0.00131916637232596	0.518709799865519	42	3741	3332	1124	3741	2730	28	6339	2192	SPI1 HL-60 (acute myeloid leukemia) SPI1	HL-60 (acute myeloid leukemia)	BTO:0000738	SPI1		ENCODE	ENCSR000BUW_HL-60_SPI1_MACS_SPI1_MA0080.5.damo.pwm.bed	86544
1	1798	FOXA1	0.00130957739198907	0.679169267655512	152	3742	2811	277	3742	2280	77	6229	2143	FOXA1 LNCaP (prostate carcinoma) FOXA1	LNCaP (prostate carcinoma)	BTO:0001321	FOXA1	R1881	GEO	GSE69043_foxa1_lncap-r1881_MACS_FOXA1_MA0148.4.damo.pwm.bed	50537
1	2320	JUN	0.00129727473787755	0.312215526475275	9	3743	3701	2585	3743	3340	10	6372	2210	JUN A549 (lung carcinoma) JUN	A549 (lung carcinoma)	BTO:0000018	JUN	100nM dexamethasone (CHEBI:41879) for 30 minute	GTRD	EXP039507_A549--lung-carcinoma-_JUN_MACS_JUN_MA0489.1.damo.pwm.bed	11925
1	3710	SRF	0.00122447578422549	0.346730327383852	12	3744	3694	2359	3744	3270	12	6369	2208	SRF Ishikawa (endometrial adenocarcinoma) SRF	Ishikawa (endometrial adenocarcinoma)	BTO:0003041	SRF		ENCODE	ENCSR000BTD_Ishikawa_SRF_MACS_SRF_MA0083.3.damo.pwm.bed	13088
1	2488	JUNB	0.00122035318810442	0.392727337125552	17	3745	3529	2066	3745	3110	15	6364	2205	JUNB A549 (lung carcinoma) JUNB	A549 (lung carcinoma)	BTO:0000018	JUNB	100nM dexamethasone (CHEBI:41879) for 30 minute	GTRD	EXP039331_A549--lung-carcinoma-_JUNB_MACS_JUNB_MA1134.1.damo.pwm.bed	12666
1	2489	JUNB	0.00122035318810442	0.392727337125552	17	3745	3529	2066	3745	3110	15	6364	2205	JUNB A549 (lung carcinoma) JUNB	A549 (lung carcinoma)	BTO:0000018	JUNB	100nM dexamethasone (CHEBI:41879) for 30 minute	GTRD	EXP039331_A549--lung-carcinoma-_JUNB_MACS_JUNB_MA1135.1.damo.pwm.bed	12489
1	2491	JUNB	0.00122035318810442	0.392727337125552	17	3745	3529	2066	3745	3110	15	6364	2205	JUNB A549 (lung carcinoma) JUNB	A549 (lung carcinoma)	BTO:0000018	JUNB	100nM dexamethasone (CHEBI:41879) for 30 minute	GTRD	EXP039331_A549--lung-carcinoma-_JUNB_MACS_JUNB_MA1138.1.damo.pwm.bed	12490
1	3189	ONECUT1	0.00120655254662665	0.45008107414267	26	3748	3447	1602	3748	2930	20	6355	2200	ONECUT1 liver ONECUT1	liver	BTO:0000759	ONECUT1	NA	Array Express	ERP002306_onecut1_liver_MACS_ONECUT1_MA0679.2.damo.pwm.bed	30084
1	4125	YY1	0.00118250911832999	0.260288093903761	6	3749	3727	2870	3749	3450	8	6375	2212	YY1 A549 (lung carcinoma) YY1	A549 (lung carcinoma)	BTO:0000018	YY1	1 h with 0.02% Ethanol (Myers)	ENCODE	ENCSR000BPM_A549_YY1_MACS_YY1_MA0095.2.damo.pwm.bed	19542
1	1121	ERG	0.00108294849607392	0.423278916836706	22	3750	3501	1797	3750	3020	18	6359	2202	ERG prostate cancer ERG	prostate cancer	NULL	ERG	NULL	GTRD	EXP000736_prostate-cancer_ERG_MACS_ERG_MA0474.2.damo.pwm.bed	10208
